Timestamp,Channel 1,Channel 1 Voltage (µV),Channel 2,Channel 2 Voltage (µV)
2025-02-05T10:15:26.351Z,519,1520.5078125,560,1640.625
2025-02-05T10:15:26.351Z,519,1520.5078125,558,1634.765625
2025-02-05T10:15:26.351Z,515,1508.7890625,545,1596.6796875
2025-02-05T10:15:26.351Z,515,1508.7890625,536,1570.3124999999998
2025-02-05T10:15:26.351Z,521,1526.3671875,543,1590.8203124999998
2025-02-05T10:15:26.351Z,524,1535.1562499999998,553,1620.1171874999998
2025-02-05T10:15:26.351Z,524,1535.1562499999998,553,1620.1171874999998
2025-02-05T10:15:26.351Z,521,1526.3671875,543,1590.8203124999998
2025-02-05T10:15:26.351Z,519,1520.5078125,533,1561.5234375
2025-02-05T10:15:26.351Z,525,1538.0859375,541,1584.9609375
2025-02-05T10:15:26.351Z,530,1552.734375,553,1620.1171874999998
2025-02-05T10:15:26.351Z,529,1549.8046874999998,556,1628.90625
2025-02-05T10:15:26.351Z,525,1538.0859375,549,1608.3984374999998
2025-02-05T10:15:26.407Z,522,1529.2968749999998,540,1582.03125
2025-02-05T10:15:26.407Z,527,1543.9453125,544,1593.75
2025-02-05T10:15:26.407Z,531,1555.6640625,554,1623.046875
2025-02-05T10:15:26.407Z,529,1549.8046874999998,554,1623.046875
2025-02-05T10:15:26.407Z,523,1532.2265625,543,1590.8203124999998
2025-02-05T10:15:26.407Z,519,1520.5078125,531,1555.6640625
2025-02-05T10:15:26.407Z,522,1529.2968749999998,532,1558.5937499999998
2025-02-05T10:15:26.407Z,527,1543.9453125,545,1596.6796875
2025-02-05T10:15:26.407Z,528,1546.8749999999998,550,1611.328125
2025-02-05T10:15:26.407Z,523,1532.2265625,541,1584.9609375
2025-02-05T10:15:26.407Z,518,1517.5781249999998,529,1549.8046874999998
2025-02-05T10:15:26.407Z,520,1523.4375,529,1549.8046874999998
2025-02-05T10:15:26.407Z,526,1541.015625,541,1584.9609375
2025-02-05T10:15:26.407Z,526,1541.015625,547,1602.5390625
2025-02-05T10:15:26.407Z,523,1532.2265625,543,1590.8203124999998
